gestion,codigo_entidad,nombre_entidad,rubro,rubro_padre,nivel_rubro,descripcion,entidad_otorgante,fuente,organismo,importe,es_detalle,es_resumen,file
2026,1536,Gobierno Autónomo Municipal de Tahua,14.1,14,2,Regalías Mineras,0999,20,220,1271,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,19,,1,TRANSFERENCIAS CORRIENTES,,,,1569425,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,19.2,19,2,Del Sector Público No Financiero,,,,1569425,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,1569425,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,12000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,1297783,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1536,Gobierno Autónomo Municipal de Tahua,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,259642,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1536_Gobierno_Autónomo_Municipal_de_Tahua_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,955088,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,230,955088,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,13,,1,INGRESOS POR IMPUESTOS,,,,12357120,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,13.3,13,2,Impuestos Municipales,,,,12357120,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,7379507,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,3980501,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,13.3.6,13.3,3,Impuesto Municipal a la Transferencia de Inmuebles,0999,20,210,710382,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,13.3.7,13.3,3,IMPUESTO MUNICIPAL A LA TRANSFERENCIA DE VEHÍCULOS AUTOMOTORES,0999,20,210,286730,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,14,,1,REGALIAS,,,,297738,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,14.1,14,2,Regalías Mineras,0999,20,220,297738,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,4063647,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15.1,15,2,Tasas,0000,20,210,2614362,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15.3,15,2,Patentes y Concesiones,,,,330535,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15.3.4,15.3,3,Patentes Municipales,0000,20,210,330535,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15.9,15,2,Otros Ingresos,,,,1118750,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15.9.1,15.9,3,Multas,0000,20,210,189000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,15.9.9,15.9,3,Otros Ingresos no Especificados,0000,20,210,929750,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,16,,1,INTERESES Y OTRAS RENTAS DE LA PROPIEDAD,,,,1385416,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,16.3,16,2,"Alquiler de Edificios, Tierras y Terrenos",0000,20,210,792016,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,16.5,16,2,Alquiler de Equipos de las Administraciones Públicas,0000,20,210,593400,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,19,,1,TRANSFERENCIAS CORRIENTES,,,,49238441,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,19.2,19,2,Del Sector Público No Financiero,,,,49238441,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,49238441,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,39351,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,40996986,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,8202104,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,23,,1,TRANSFERENCIAS DE CAPITAL,,,,3438004,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,23.2,23,2,Del Sector Público No Financiero,,,,3438004,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,23.2.2,23.2,3,"DE LOS ORGANOS LEGISLATIVO, JUDICIAL Y ELECTORAL, ENTIDADES DE CONTROL Y DEFENSA, DESCENTRALIZADAS Y UNIVER.",0287,43,413,3438004,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,35,,1,DISMINUCIÓN Y COBRO DE OTROS ACTIVOS FINANCIEROS,,,,1078517,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,35.1,35,2,Disminución del Activo Disponible,,,,1078517,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,20,210,126009,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1537,Gobierno Autónomo Municipal de Villazón,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,41,113,952508,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1537_Gobierno_Autónomo_Municipal_de_Villazón_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,14,,1,REGALIAS,,,,84462,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,14.1,14,2,Regalías Mineras,0999,20,220,84462,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,73497,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,15.3,15,2,Patentes y Concesiones,,,,497,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,15.3.1,15.3,3,Patentes Forestales,0312,20,230,497,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,15.9,15,2,Otros Ingresos,,,,73000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,15.9.9,15.9,3,Otros Ingresos no Especificados,0000,20,210,73000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,19,,1,TRANSFERENCIAS CORRIENTES,,,,2132398,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,19.2,19,2,Del Sector Público No Financiero,,,,2132398,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,2132398,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,18250,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,1761693,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1538,Gobierno Autónomo Municipal de San Agustín,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,352455,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1538_Gobierno_Autónomo_Municipal_de_San_Agustín_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,45516,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,45516,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,14,,1,REGALIAS,,,,695,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,14.1,14,2,Regalías Mineras,0999,20,220,695,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,19,,1,TRANSFERENCIAS CORRIENTES,,,,14299118,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,19.2,19,2,Del Sector Público No Financiero,,,,14299118,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,19.2.1,19.2,3,Del Órgano Ejecutivo,,,,14299118,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,19.2.1.1,19.2.1,4,Por Subsidios o Subvenciones,0099,41,111,30863,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,113,11889558,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,19.2.1.2,19.2.1,4,Por Coparticipación Tributaria,0099,41,119,2378697,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,23,,1,TRANSFERENCIAS DE CAPITAL,,,,108634,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,23.2,23,2,Del Sector Público No Financiero,,,,108634,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,23.2.2,23.2,3,"DE LOS ORGANOS LEGISLATIVO, JUDICIAL Y ELECTORAL, ENTIDADES DE CONTROL Y DEFENSA, DESCENTRALIZADAS Y UNIVER.",0287,41,111,108634,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,35,,1,DISMINUCIÓN Y COBRO DE OTROS ACTIVOS FINANCIEROS,,,,344472,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,35.1,35,2,Disminución del Activo Disponible,,,,344472,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1539,Gobierno Autónomo Municipal de Ckochas,35.1.1,35.1,3,Disminución de Caja y Bancos,0000,41,113,344472,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1539_Gobierno_Autónomo_Municipal_de_Ckochas_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,12,,1,VENTA DE BIENES Y SERVICIOS DE LAS ADMINISTRACIONES PÚBLICAS,,,,19000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,12.2,12,2,Venta de Servicios de las Administraciones Públicas,0000,20,210,19000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,13,,1,INGRESOS POR IMPUESTOS,,,,59000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,13.3,13,2,Impuestos Municipales,,,,59000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,13.3.1,13.3,3,Impuesto a la Propiedad de Bienes Inmuebles,0999,20,210,20000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,13.3.3,13.3,3,Impuesto a la Propiedad de Vehículos Automotores,0999,20,210,20000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,13.3.9,13.3,3,Otros,0999,20,210,19000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,14,,1,REGALIAS,,,,208359,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,14.1,14,2,Regalías Mineras,0999,20,220,208359,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,15,,1,"TASAS, DERECHOS Y OTROS INGRESOS",,,,54000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,15.1,15,2,Tasas,0000,20,210,32000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,15.3,15,2,Patentes y Concesiones,,,,12000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,15.3.4,15.3,3,Patentes Municipales,0000,20,210,12000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,15.9,15,2,Otros Ingresos,,,,10000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,15.9.1,15.9,3,Multas,0000,20,210,10000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,16,,1,INTERESES Y OTRAS RENTAS DE LA PROPIEDAD,,,,18000,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,16.5,16,2,Alquiler de Equipos de las Administraciones Públicas,0000,20,210,18000,True,False,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
2026,1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,19,,1,TRANSFERENCIAS CORRIENTES,,,,8159807,False,True,data\raw\sigep_2026\recursos_por_rubro\2026_1540_Gobierno_Autónomo_Municipal_de_Chuquihuta_Ayllu_Jucumani_recursos_por_rubro.pdf
